id_verdict,LABEL_party_who_pays
U.2008.1939,PROC
U.2008.1948,PROC
U.2008.1955,PROC
U.2008.1959,DEF
U.2008.1970,PROC
U.2008.1974,PROC
U.2008.1983,DEF
U.2008.1999,PROC
U.2008.2012,PROC
U.2008.203,DEF
U.2008.2030,NO_COST
U.2008.2036,PROC
U.2008.2040,DEF
U.2008.2060,PROC
U.2008.2062,DEF
U.2008.2065,PROC
U.2008.2073,PROC
U.2008.2079,DEF
U.2008.2081,DEF
U.2008.2117,DEF
U.2008.2162,PROC
U.2008.2167,DEF
U.2008.2179/2,PROC
U.2008.2195,PROC
U.2008.220,PROC
U.2008.2202,PROC
U.2008.2209,PROC
U.2008.2214,NO_COST
U.2008.2243,PROC
U.2008.2256S,NO_COST
U.2008.229/2,PROC
U.2008.2290,PROC
U.2008.23,PROC
U.2008.2328,DEF
U.2008.2330,DEF
U.2008.2335,DEF
U.2008.2345,DEF
U.2008.2350,PROC
U.2008.2355,DEF
U.2008.2361,DEF
U.2008.2367,DEF
U.2008.2369,PROC
U.2008.2406/2,DEF
U.2008.2449,DEF
U.2008.2474,DEF
U.2008.2481,PROC
U.2008.2493,DEF
U.2008.2507,PROC
U.2008.251,DEF
U.2008.2516,PROC
U.2008.2520,DEF
U.2008.2538,PROC
U.2008.254,DEF
U.2008.2568,PROC
U.2008.2575,PROC
U.2008.2587/2,PROC
U.2008.260,DEF
U.2008.2601,PROC
U.2008.2608,DEF
U.2008.2622,PROC
U.2008.2647S,NO_COST
U.2008.266,DEF
U.2008.2665,DEF
U.2008.267,PROC
U.2008.2690,PROC
U.2008.27,DEF
U.2008.270,DEF
U.2008.272,PROC
U.2008.2721,DEF
U.2008.2725,DEF
U.2008.2728,NO_COST
U.2008.2738,PROC
U.2008.2747,PROC
U.2008.275,PROC
U.2008.2758,NO_COST
U.2008.2779,PROC
U.2008.2785,PROC
U.2008.2793,PROC
U.2008.2823,PROC
U.2008.288,PROC
U.2008.303,PROC
U.2008.320,PROC
U.2008.322,NO_COST
U.2008.331,PROC
U.2008.342,PROC
U.2008.356,PROC
U.2008.372,DEF
U.2008.391/2,DEF
U.2008.401,DEF
U.2008.410,PROC
U.2008.423,NO_COST
U.2008.438,DEF
U.2008.446,DEF
U.2008.453,PROC
U.2008.472,DEF
U.2008.474,PROC
U.2008.482,PROC
U.2008.489,PROC
U.2008.500,PROC
U.2008.504,PROC
U.2008.506,PROC
U.2008.511/3,PROC
U.2008.536,PROC
U.2008.539,PROC
U.2008.540,PROC
U.2008.545,DEF
U.2008.555/2,DEF
U.2008.558,DEF
U.2008.562,NO_COST
U.2008.567,DEF
U.2008.57,NO_COST
U.2008.572,DEF
U.2008.574,PROC
U.2008.576,DEF
U.2008.583,NO_COST
U.2008.589,PROC
U.2008.60,NO_COST
U.2008.602,DEF
U.2008.611,NO_COST
U.2008.617,DEF
U.2008.625,PROC
U.2008.636,NO_COST
U.2008.649,PROC
U.2008.65,DEF
U.2008.668,PROC
U.2008.67,PROC
U.2008.671,DEF
U.2008.677,NO_COST
U.2008.683/2,PROC
U.2008.69,DEF
U.2008.690,DEF
U.2008.697,DEF
U.2008.70,PROC
U.2008.701,DEF
U.2008.720,PROC
U.2008.753,DEF
U.2008.758/2,DEF
U.2008.761,NO_COST
U.2008.765,DEF
U.2008.768,DEF
U.2008.77,DEF
U.2008.792,DEF
U.2008.795,DEF
U.2008.807,DEF
U.2008.809,DEF
U.2008.814,DEF
U.2008.816,PROC
U.2008.817,NO_COST
U.2008.82,DEF
U.2008.844,DEF
U.2008.852,PROC
U.2008.857/2,PROC
U.2008.861,PROC
U.2008.876,PROC
U.2008.889,PROC
U.2008.89,DEF
U.2008.905/2,DEF
U.2008.908,PROC
U.2008.929,PROC
U.2008.935,NO_COST
U.2008.945,PROC
U.2008.957,PROC
U.2008.96,PROC
U.2008.961,PROC
U.2008.978,PROC
U.2008.982,PROC
U.2008.99,DEF
U.2008.997,PROC
U.2009.1018,PROC
U.2009.1026,PROC
U.2009.1036,PROC
U.2009.104,DEF
U.2009.1061,PROC
U.2009.1066,DEF
U.2009.1071,PROC
U.2009.1110,NO_COST
U.2009.1119,DEF
U.2009.1125/2,NO_COST
U.2009.113,PROC
U.2009.1131,PROC
U.2009.1137,DEF
U.2009.1143,PROC
U.2009.1151,PROC
U.2009.1159,PROC
U.2009.1172/2,PROC
U.2009.1195,PROC
U.2009.1202/2,PROC
U.2009.1214,DEF
U.2009.1229/2,PROC
U.2009.1236,PROC
U.2009.1241,PROC
U.2009.1251,PROC
U.2009.1309,NO_COST
U.2009.1339,PROC
U.2009.1343,PROC
U.2009.1345,PROC
U.2009.1348,PROC
U.2009.1351,NO_COST
U.2009.1359,NO_COST
U.2009.1371,DEF
U.2009.138,NO_COST
U.2009.1380,DEF
U.2009.1383,DEF
U.2009.1386,DEF
U.2009.1398,PROC
U.2009.1405,PROC
U.2009.1424,PROC
U.2009.1436,PROC
U.2009.1439,PROC
U.2009.1448/2,DEF
U.2009.150,NO_COST
U.2009.1512,PROC
U.2009.1523,PROC
U.2009.1592,NO_COST
U.2009.1598,DEF
U.2009.16,PROC
U.2009.163,PROC
U.2009.1672,PROC
U.2009.1683,PROC
U.2009.1686,PROC
U.2009.169,PROC
U.2009.1691/2,PROC
U.2009.1694,PROC
U.2009.1695,DEF
U.2009.1699,DEF
U.2009.1700,PROC
U.2009.1707,PROC
U.2009.1718,DEF
U.2009.174,PROC
U.2009.1789,PROC
U.2009.1796,PROC
U.2009.1805,PROC
U.2009.1815,NO_COST
U.2009.1824,PROC
U.2009.183,DEF
U.2009.1835,DEF
U.2009.1857,PROC
U.2009.1869,DEF
U.2009.188,PROC
U.2009.1883,DEF
U.2009.1899,PROC
U.2009.1918,PROC
U.2009.1930,PROC
U.2009.1961,PROC
U.2009.1966,PROC
U.2009.1970,DEF
U.2009.1977,DEF
U.2009.199,PROC
U.2009.2003,PROC
U.2009.2014,PROC
U.2009.2015,PROC
U.2009.2022,DEF
U.2009.2032,DEF
U.2009.2040,DEF
U.2009.2064,PROC
U.2009.2068,DEF
U.2009.2070,PROC
U.2009.2073,NO_COST
U.2009.2079,PROC
U.2009.2095,PROC
U.2009.2128,DEF
U.2009.216,DEF
U.2009.2168,DEF
U.2009.217,PROC
U.2009.2180,PROC
U.2009.2203,NO_COST
U.2009.2225,DEF
U.2009.2230,PROC
U.2009.2233,PROC
U.2009.2243,DEF
U.2009.2258,DEF
U.2009.2282,PROC
U.2009.2284,DEF
U.2009.2287,DEF
U.2009.2290,PROC
U.2009.2291,DEF
U.2009.2293,DEF
U.2009.2296/2,PROC
U.2009.230,PROC
U.2009.2302,PROC
U.2009.2307,PROC
U.2009.2311,DEF
U.2009.2320,PROC
U.2009.2325,PROC
U.2009.2341/2,NO_COST
U.2009.2356,NO_COST
U.2009.2360,PROC
U.2009.2368,DEF
U.2009.2372,PROC
U.2009.2376,PROC
U.2009.239,DEF
U.2009.2392,DEF
U.2009.2405,PROC
U.2009.2412,PROC
U.2009.2423,PROC
U.2009.2431,PROC
U.2009.2442,PROC
U.2009.2449,PROC
U.2009.2469,PROC
U.2009.2473/2,PROC
U.2009.2487,PROC
U.2009.2497,PROC
U.2009.2502,NO_COST
U.2009.2517,NO_COST
U.2009.2522,NO_COST
U.2009.2530,DEF
U.2009.2538,NO_COST
U.2009.258,DEF
U.2009.2583,PROC
U.2009.2596,DEF
U.2009.2622,DEF
U.2009.2630,PROC
U.2009.264,DEF
U.2009.2650,DEF
U.2009.2666,PROC
U.2009.267,NO_COST
U.2009.2678,DEF
U.2009.2680,PROC
U.2009.2687,DEF
U.2009.2696,PROC
U.2009.2702,PROC
U.2009.2706,PROC
U.2009.2742,PROC
U.2009.2752,PROC
U.2009.2760,PROC
U.2009.2772,PROC
U.2009.2779,PROC
U.2009.2783,PROC
U.2009.2834,PROC
U.2009.2835,DEF
U.2009.2845,PROC
U.2009.2851,PROC
U.2009.2855,PROC
U.2009.2856,PROC
U.2009.2859,DEF
U.2009.286,DEF
U.2009.2862,DEF
U.2009.2866,DEF
U.2009.2869,DEF
U.2009.2871,PROC
U.2009.2883,PROC
U.2009.289,DEF
U.2009.2893,NO_COST
U.2009.2917/2,PROC
U.2009.2943,DEF
U.2009.2947,PROC
U.2009.295/2,NO_COST
U.2009.2956,NO_COST
U.2009.2978,NO_COST
U.2009.2993,DEF
U.2009.3007,PROC
U.2009.3022,DEF
U.2009.332,PROC
U.2009.341,PROC
U.2009.353,PROC
U.2009.363,DEF
U.2009.370,PROC
U.2009.38,PROC
U.2009.380,DEF
U.2009.385,DEF
U.2009.391,PROC
U.2009.397,PROC
U.2009.406,PROC
U.2009.433,DEF
U.2009.437/2,PROC
U.2009.449,PROC
U.2009.47,DEF
U.2009.476/2,PROC
U.2009.488,DEF
U.2009.504,PROC
U.2009.532/2,PROC
U.2009.535,PROC
U.2009.537,NO_COST
U.2009.541,DEF
U.2009.550,PROC
U.2009.556,PROC
U.2009.568,PROC
U.2009.58,PROC
U.2009.592,PROC
U.2009.624,PROC
U.2009.628,PROC
U.2009.639,PROC
U.2009.646,DEF
U.2009.65,PROC
U.2009.656/2,PROC
U.2009.66,PROC
U.2009.68,PROC
U.2009.704,PROC
U.2009.724,DEF
U.2009.733,PROC
U.2009.749,PROC
U.2009.757,DEF
U.2009.770,PROC
U.2009.785,PROC
U.2009.799,PROC
U.2009.808,PROC
U.2009.813,DEF
U.2009.82,PROC
U.2009.830,DEF
U.2009.844,DEF
U.2009.85,PROC
U.2009.865,DEF
U.2009.87,DEF
U.2009.882,PROC
U.2009.884,PROC
U.2009.888,DEF
U.2009.901,PROC
U.2009.934,PROC
U.2009.95,PROC
U.2009.952,NO_COST
U.2009.97,DEF
U.2009.977/2,PROC
U.2009.992,PROC
U.2009.999,PROC
U.2010.1000,PROC
U.2010.1003,PROC
U.2010.1021,PROC
U.2010.1035,NO_COST
U.2010.1062,PROC
U.2010.1068,DEF
U.2010.1074,PROC
U.2010.109,PROC
U.2010.1098,PROC
U.2010.1139,PROC
U.2010.115,NO_COST
U.2010.1151,DEF
U.2010.1156,DEF
U.2010.1186,DEF
U.2010.119,PROC
U.2010.1190,PROC
U.2010.1197,DEF
U.2010.1205,NO_COST
U.2010.1214,DEF
U.2010.1232,DEF
U.2010.1234,PROC
U.2010.1239,PROC
U.2010.1268,DEF
U.2010.1274,DEF
U.2010.1294,PROC
U.2010.1299,NO_COST
U.2010.1322,PROC
U.2010.1326,PROC
U.2010.1350,PROC
U.2010.1360,DEF
U.2010.1384,PROC
U.2010.1422,DEF
U.2010.1441,PROC
U.2010.1447,PROC
U.2010.1455,PROC
U.2010.1460,PROC
U.2010.1465,PROC
U.2010.1473,PROC
U.2010.1488,PROC
U.2010.149,DEF
U.2010.1492,PROC
U.2010.1504,NO_COST
U.2010.1517,DEF
U.2010.1525,PROC
U.2010.1537,DEF
U.2010.1547,NO_COST
U.2010.1575,PROC
U.2010.1585,PROC
U.2010.1590,NO_COST
U.2010.1599,NO_COST
U.2010.1609,DEF
U.2010.1617,PROC
U.2010.1628,NO_COST
U.2010.1652,NO_COST
U.2010.1658/2,PROC
U.2010.168,DEF
U.2010.1689,PROC
U.2010.1702,NO_COST
U.2010.1716,PROC
U.2010.1733,PROC
U.2010.179,DEF
U.2010.1792,PROC
U.2010.1793,PROC
U.2010.1797,DEF
U.2010.1800,PROC
U.2010.1801,DEF
U.2010.1802,DEF
U.2010.1824,PROC
U.2010.1832,PROC
U.2010.1843,PROC
U.2010.190,PROC
U.2010.1908,PROC
U.2010.1912,PROC
U.2010.1922,DEF
U.2010.1926,PROC
U.2010.1942,PROC
U.2010.1956,PROC
U.2010.1S,NO_COST
U.2010.2021S,NO_COST
U.2010.204,PROC
U.2010.2049,DEF
U.2010.2056,PROC
U.2010.2069,DEF
U.2010.2080,DEF
U.2010.2082,PROC
U.2010.2084,DEF
U.2010.2085,PROC
U.2010.2090,DEF
U.2010.2095,DEF
U.2010.2097,PROC
U.2010.2107,DEF
U.2010.2109,PROC
U.2010.2114,DEF
U.2010.2173,PROC
U.2010.2183,DEF
U.2010.2193,DEF
U.2010.22,PROC
U.2010.2205,PROC
U.2010.2230,PROC
U.2010.2249S,NO_COST
U.2010.2282,DEF
U.2010.2294,NO_COST
U.2010.2345,DEF
U.2010.2351,DEF
U.2010.2362,PROC
U.2010.2372,DEF
U.2010.2375,DEF
U.2010.2382,PROC
U.2010.2386,PROC
U.2010.2389,PROC
U.2010.243/2,PROC
U.2010.2435,DEF
U.2010.2439,PROC
U.2010.2459,PROC
U.2010.2475,PROC
U.2010.2506,DEF
U.2010.2518,PROC
U.2010.252,DEF
U.2010.2537,PROC
U.2010.2548,PROC
U.2010.2552,DEF
U.2010.2561,PROC
U.2010.2610,PROC
U.2010.2616,DEF
U.2010.2619,PROC
U.2010.2632,PROC
U.2010.2641,DEF
U.2010.2655,DEF
U.2010.2670,PROC
U.2010.2675,PROC
U.2010.2740,DEF
U.2010.2743,PROC
U.2010.2757,PROC
U.2010.2775,DEF
U.2010.2780,PROC
U.2010.2784,PROC
U.2010.2786,NO_COST
U.2010.2810,PROC
U.2010.2821,PROC
U.2010.283,PROC
U.2010.2835,PROC
U.2010.2843,DEF
U.2010.2897,PROC
U.2010.2913,PROC
U.2010.292,DEF
U.2010.2920,PROC
U.2010.2941,PROC
U.2010.2952,DEF
U.2010.2958,PROC
U.2010.2976,PROC
U.2010.2980,PROC
U.2010.2986/2,DEF
U.2010.299,PROC
U.2010.2996,PROC
U.2010.3009,DEF
U.2010.3029,PROC
U.2010.3039,PROC
U.2010.3047,PROC
U.2010.3050,PROC
U.2010.3052,DEF
U.2010.3056,PROC
U.2010.3059,PROC
U.2010.306,PROC
U.2010.3061,DEF
U.2010.308,DEF
U.2010.3089,PROC
U.2010.3095,NO_COST
U.2010.3103,PROC
U.2010.3113,PROC
U.2010.3122,NO_COST
U.2010.3134,DEF
U.2010.314,PROC
U.2010.316,DEF
U.2010.3165,DEF
U.2010.3176,PROC
U.2010.3187,PROC
U.2010.3196,PROC
U.2010.32,DEF
U.2010.3203,PROC
U.2010.3212,PROC
U.2010.3226,PROC
U.2010.332,DEF
U.2010.336,DEF
U.2010.343,DEF
U.2010.365,DEF
U.2010.387,NO_COST
U.2010.399,DEF
U.2010.404,DEF
U.2010.408,PROC
U.2010.415/2,PROC
U.2010.423,NO_COST
U.2010.431,PROC
U.2010.436,NO_COST
U.2010.44,DEF
U.2010.451,NO_COST
U.2010.467,DEF
U.2010.479,PROC
U.2010.48,PROC
U.2010.508,PROC
U.2010.516,PROC
U.2010.527,PROC
U.2010.53,DEF
U.2010.54,DEF
U.2010.540,PROC
U.2010.549,PROC
U.2010.556,PROC
U.2010.589,PROC
U.2010.599,DEF
U.2010.60,DEF
U.2010.603,PROC
U.2010.617,DEF
U.2010.618,DEF
U.2010.627,PROC
U.2010.633,PROC
U.2010.657,PROC
U.2010.667,DEF
U.2010.714,PROC
U.2010.745,DEF
U.2010.760,PROC
U.2010.774,NO_COST
U.2010.777,PROC
U.2010.780,PROC
U.2010.785,PROC
U.2010.789,PROC
U.2010.796,PROC
U.2010.8,NO_COST
U.2010.802,PROC
U.2010.818,PROC
U.2010.833,PROC
U.2010.857,DEF
U.2010.89,PROC
U.2010.919,DEF
U.2010.921,DEF
U.2010.93,DEF
U.2010.932,DEF
U.2010.942,DEF
U.2010.963/2,DEF
U.2011.1005,PROC
U.2011.1019,PROC
U.2011.1027,PROC
U.2011.1038,PROC
U.2011.1083,PROC
U.2011.1099,PROC
U.2011.1114/2,PROC
U.2011.1125,PROC
U.2011.1139,DEF
U.2011.1144,DEF
U.2011.1149,DEF
U.2011.115,DEF
U.2011.1150,DEF
U.2011.1156,PROC
U.2011.1157,NO_COST
U.2011.1164/2,DEF
U.2011.1175,PROC
U.2011.1187,PROC
U.2011.1199,PROC
U.2011.1222,PROC
U.2011.1230,PROC
U.2011.1267,PROC
U.2011.128,PROC
U.2011.1308,PROC
U.2011.1322,PROC
U.2011.1341,PROC
U.2011.1355/2,NO_COST
U.2011.138,NO_COST
U.2011.1458,PROC
U.2011.1473/2,PROC
U.2011.1490,DEF
U.2011.1497,PROC
U.2011.1499,PROC
U.2011.1502,PROC
U.2011.1505,DEF
U.2011.1530,PROC
U.2011.1561,PROC
U.2011.1589,PROC
U.2011.1599,PROC
U.2011.1604,PROC
U.2011.1607/2,DEF
U.2011.1616,PROC
U.2011.17,PROC
U.2011.1712,PROC
U.2011.1736,NO_COST
U.2011.1750,DEF
U.2011.1762,PROC
U.2011.177,DEF
U.2011.1776,DEF
U.2011.1821,DEF
U.2011.1857,DEF
U.2011.1872/2,DEF
U.2011.1889,PROC
U.2011.1890,PROC
U.2011.1893,DEF
U.2011.1895,PROC
U.2011.1907,PROC
U.2011.1915,PROC
U.2011.1923/2,PROC
U.2011.1933,PROC
U.2011.1937,PROC
U.2011.1943,PROC
U.2011.1947,DEF
U.2011.1955,DEF
U.2011.1985,DEF
U.2011.2006,NO_COST
U.2011.2014,PROC
U.2011.2022,PROC
U.2011.203/3,DEF
U.2011.2037,PROC
U.2011.2046,DEF
U.2011.2094,PROC
U.2011.2101/2,PROC
U.2011.2104,PROC
U.2011.2111,PROC
U.2011.2164,PROC
U.2011.2169,DEF
U.2011.2171,PROC
U.2011.2176,DEF
U.2011.2185,NO_COST
U.2011.2193,DEF
U.2011.2200,PROC
U.2011.2203,DEF
U.2011.221,PROC
U.2011.2218,DEF
U.2011.2223,PROC
U.2011.2235,PROC
U.2011.2253,PROC
U.2011.2259,PROC
U.2011.2264,DEF
U.2011.2267,DEF
U.2011.2319,PROC
U.2011.232,DEF
U.2011.2370,DEF
U.2011.2380,PROC
U.2011.2442,DEF
U.2011.2458,DEF
U.2011.2460,PROC
U.2011.2462,DEF
U.2011.2466,PROC
U.2011.2470,DEF
U.2011.2475,PROC
U.2011.2477,PROC
U.2011.2483,DEF
U.2011.2487,PROC
U.2011.2501,PROC
U.2011.2510,NO_COST
U.2011.257,NO_COST
U.2011.2579,PROC
U.2011.2590,PROC
U.2011.2602,DEF
U.2011.2608,PROC
U.2011.2646,NO_COST
U.2011.2654,DEF
U.2011.2673,NO_COST
U.2011.2695,NO_COST
U.2011.271,DEF
U.2011.2726/2,PROC
U.2011.2736,PROC
U.2011.2754,NO_COST
U.2011.2760,NO_COST
U.2011.2791,DEF
U.2011.2804,PROC
U.2011.2835,DEF
U.2011.2873,DEF
U.2011.2880,DEF
U.2011.2892,PROC
U.2011.2895,PROC
U.2011.2900,DEF
U.2011.2950,DEF
U.2011.2963,DEF
U.2011.2980,PROC
U.2011.2987,PROC
U.2011.300,DEF
U.2011.3010,DEF
U.2011.3046,PROC
U.2011.3050,NO_COST
U.2011.3075/2,PROC
U.2011.308,PROC
U.2011.3083,PROC
U.2011.3098,PROC
U.2011.3105,PROC
U.2011.3122,PROC
U.2011.3152,DEF
U.2011.3168,PROC
U.2011.3184,PROC
U.2011.3192,DEF
U.2011.3194,PROC
U.2011.3243,PROC
U.2011.3274,PROC
U.2011.328,PROC
U.2011.3281,DEF
U.2011.3285,PROC
U.2011.3296/2,DEF
U.2011.3305,PROC
U.2011.332,PROC
U.2011.3324,PROC
U.2011.3342,DEF
U.2011.3361,DEF
U.2011.3382,DEF
U.2011.3402,NO_COST
U.2011.3415,PROC
U.2011.3433,PROC
U.2011.3439,DEF
U.2011.3442,DEF
U.2011.3447,DEF
U.2011.3451,PROC
U.2011.3460,PROC
U.2011.3469,PROC
U.2011.350,DEF
U.2011.354,PROC
U.2011.362,PROC
U.2011.368,PROC
U.2011.371,NO_COST
U.2011.388/2,PROC
U.2011.391,PROC
U.2011.397,PROC
U.2011.402,NO_COST
U.2011.407,DEF
U.2011.417,DEF
U.2011.47,DEF
U.2011.481,NO_COST
U.2011.494,DEF
U.2011.498,DEF
U.2011.502,DEF
U.2011.504,DEF
U.2011.507,PROC
U.2011.531,PROC
U.2011.539,PROC
U.2011.55,DEF
U.2011.585,DEF
U.2011.59,DEF
U.2011.596,PROC
U.2011.616,DEF
U.2011.63,DEF
U.2011.657,PROC
U.2011.67,PROC
U.2011.673,PROC
U.2011.689,DEF
U.2011.712,PROC
U.2011.716,PROC
U.2011.722,PROC
U.2011.738,DEF
U.2011.742,DEF
U.2011.754,PROC
U.2011.763,PROC
U.2011.794,PROC
U.2011.797/2,DEF
U.2011.805,NO_COST
U.2011.819,DEF
U.2011.831,DEF
U.2011.848,PROC
U.2011.865,PROC
U.2011.868,DEF
U.2011.89,NO_COST
U.2011.900,PROC
U.2011.904,PROC
U.2011.937,PROC
U.2011.939,DEF
U.2011.944,PROC
U.2011.948,DEF
U.2011.952,PROC
U.2011.955,PROC
U.2011.963,PROC
U.2011.973,PROC
U.2011.984,DEF
U.2011.99,PROC
U.2012.103,PROC
U.2012.1045,DEF
U.2012.1049,DEF
U.2012.1058,DEF
U.2012.1065,DEF
U.2012.1068,PROC
U.2012.107,PROC
U.2012.1075,NO_COST
U.2012.11,DEF
U.2012.1101,PROC
U.2012.1108,DEF
U.2012.1111,PROC
U.2012.1119,DEF
U.2012.1144,PROC
U.2012.120,PROC
U.2012.129,DEF
U.2012.1311,PROC
U.2012.1315,DEF
U.2012.1324S,PROC
U.2012.1349,PROC
U.2012.1351,PROC
U.2012.1367,PROC
U.2012.1376,PROC
U.2012.1382/2,PROC
U.2012.1396,PROC
U.2012.1400,NO_COST
U.2012.1406,DEF
U.2012.1419,DEF
U.2012.1426,DEF
U.2012.1435,PROC
U.2012.1508,DEF
U.2012.1515,DEF
U.2012.1528,PROC
U.2012.1533,PROC
U.2012.1629,PROC
U.2012.163,PROC
U.2012.1642,PROC
U.2012.1670,PROC
U.2012.1677,DEF
U.2012.1696,PROC
U.2012.17,DEF
U.2012.170,PROC
U.2012.1702,PROC
U.2012.1713,PROC
U.2012.1782,PROC
U.2012.1788,DEF
U.2012.18,NO_COST
U.2012.1823,PROC
U.2012.1848/2,NO_COST
U.2012.1863,NO_COST
U.2012.1878,PROC
U.2012.1886,PROC
U.2012.1895,DEF
U.2012.1898,DEF
U.2012.1906,DEF
U.2012.1910,PROC
U.2012.1922,PROC
U.2012.1946,DEF
U.2012.1962,DEF
U.2012.1964,NO_COST
U.2012.1970,NO_COST
U.2012.1974,PROC
U.2012.1977,PROC
U.2012.1978,PROC
U.2012.1983,PROC
U.2012.1989,PROC
U.2012.2011,DEF
U.2012.2019/2,PROC
U.2012.2037,PROC
U.2012.2063,NO_COST
U.2012.2081,DEF
U.2012.2094/2,PROC
U.2012.2102,DEF
U.2012.2133,PROC
U.2012.2142,PROC
U.2012.2150,PROC
U.2012.2159,PROC
U.2012.216,DEF
U.2012.2172,DEF
U.2012.2177,DEF
U.2012.2194,DEF
U.2012.2205,PROC
U.2012.2216,DEF
U.2012.2222/1,PROC
U.2012.2222/2,NO_COST
U.2012.2225,DEF
U.2012.2231,DEF
U.2012.2242,PROC
U.2012.2247,DEF
U.2012.2273/2,PROC
U.2012.2303,PROC
U.2012.2310,PROC
U.2012.2317,PROC
U.2012.2322/2,DEF
U.2012.2328,PROC
U.2012.2337,PROC
U.2012.2361,PROC
U.2012.2366,DEF
U.2012.2387,DEF
U.2012.2392,PROC
U.2012.2408,PROC
U.2012.2447,PROC
U.2012.2453,PROC
U.2012.2489,DEF
U.2012.2495,PROC
U.2012.2499,DEF
U.2012.2501,DEF
U.2012.2520,PROC
U.2012.2529,PROC
U.2012.2533,PROC
U.2012.256,PROC
U.2012.2562,DEF
U.2012.2588,PROC
U.2012.25Ø.,PROC
U.2012.2602,PROC
U.2012.2616,PROC
U.2012.2627,DEF
U.2012.2637,DEF
U.2012.2646,PROC
U.2012.2685,PROC
U.2012.2693,PROC
U.2012.2706,DEF
U.2012.2709,PROC
U.2012.276,PROC
U.2012.2767,DEF
U.2012.2772,DEF
U.2012.2807,NO_COST
U.2012.2822,NO_COST
U.2012.2828,PROC
U.2012.2837,PROC
U.2012.2844,PROC
U.2012.2892,PROC
U.2012.290,PROC
U.2012.2922,PROC
U.2012.2944/2,PROC
U.2012.2952,DEF
U.2012.2977,PROC
U.2012.2991,DEF
U.2012.3001,PROC
U.2012.3007,DEF
U.2012.3029,PROC
U.2012.304,PROC
U.2012.3041/2,PROC
U.2012.3048,PROC
U.2012.3063,DEF
U.2012.31,PROC
U.2012.310,PROC
U.2012.3113,PROC
U.2012.3134,PROC
U.2012.3143,DEF
U.2012.3156/2,DEF
U.2012.3158,PROC
U.2012.3166,DEF
U.2012.3167,DEF
U.2012.3175/2,PROC
U.2012.3178,DEF
U.2012.3181,PROC
U.2012.3189,PROC
U.2012.3220,DEF
U.2012.3232,PROC
U.2012.3255,DEF
U.2012.3262,DEF
U.2012.3287,DEF
U.2012.3327,NO_COST
U.2012.3359,PROC
U.2012.3368,PROC
U.2012.3399,DEF
U.2012.3419,DEF
U.2012.3426,DEF
U.2012.3436,PROC
U.2012.3471,DEF
U.2012.3473/2,DEF
U.2012.3479,DEF
U.2012.3483,NO_COST
U.2012.3512,DEF
U.2012.3522,PROC
U.2012.3541,DEF
U.2012.3574,PROC
U.2012.3599,PROC
U.2012.3621,PROC
U.2012.3640,PROC
U.2012.365,DEF
U.2012.384,PROC
U.2012.393,PROC
U.2012.396,DEF
U.2012.401,PROC
U.2012.404,DEF
U.2012.41,PROC
U.2012.429,PROC
U.2012.432,PROC
U.2012.443,PROC
U.2012.465,DEF
U.2012.47,DEF
U.2012.483,PROC
U.2012.511,PROC
U.2012.524,DEF
U.2012.574/2,PROC
U.2012.588,DEF
U.2012.605,NO_COST
U.2012.616,NO_COST
U.2012.647,DEF
U.2012.670,PROC
U.2012.679,NO_COST
U.2012.786,PROC
U.2012.805,PROC
U.2012.81,PROC
U.2012.810,DEF
U.2012.825,PROC
U.2012.838,NO_COST
U.2012.840,DEF
U.2012.847,PROC
U.2012.855,PROC
U.2012.858,DEF
U.2012.866,PROC
U.2012.867,PROC
U.2012.869,PROC
U.2012.886/2,PROC
U.2012.890,PROC
U.2012.898/2,DEF
U.2012.901,PROC
U.2012.908,PROC
U.2012.939/2,PROC
U.2012.94,DEF
U.2012.950,PROC
U.2012.962,DEF
U.2012.977S,NO_COST
U.2012.986,PROC
U.2013.1030,DEF
U.2013.1067/2,DEF
U.2013.1093,PROC
U.2013.110,NO_COST
U.2013.1146,PROC
U.2013.115.,PROC
U.2013.1153/2,PROC
U.2013.1162/2,PROC
U.2013.1176,PROC
U.2013.1195,DEF
U.2013.1211,PROC
U.2013.1228,DEF
U.2013.1229,PROC
U.2013.1243/2,PROC
U.2013.1259,DEF
U.2013.128,PROC
U.2013.1282,PROC
U.2013.1293/2,DEF
U.2013.1302,PROC
U.2013.1312,DEF
U.2013.1326,PROC
U.2013.134,DEF
U.2013.1416,DEF
U.2013.147,PROC
U.2013.1521,PROC
U.2013.1530,PROC
U.2013.1553,PROC
U.2013.1558,PROC
U.2013.1589,PROC
U.2013.1595,PROC
U.2013.1615,PROC
U.2013.1643,NO_COST
U.2013.1656,DEF
U.2013.1666,DEF
U.2013.1682,DEF
U.2013.1684,DEF
U.2013.1704,PROC
U.2013.1713,DEF
U.2013.1723,PROC
U.2013.1730,PROC
U.2013.1753,PROC
U.2013.1767,PROC
U.2013.1782,PROC
U.2013.1798/2,PROC
U.2013.1829,PROC
U.2013.1832,PROC
U.2013.1843,PROC
U.2013.1868,DEF
U.2013.1872,DEF
U.2013.1886,DEF
U.2013.1892,PROC
U.2013.1910,DEF
U.2013.1915,DEF
U.2013.1920,DEF
U.2013.1926,PROC
U.2013.1928,PROC
U.2013.1931,PROC
U.2013.1937,PROC
U.2013.1941,PROC
U.2013.1951,NO_COST
U.2013.196,DEF
U.2013.1985,DEF
U.2013.1996,PROC
