word,index,count
rute,16704,891
ruten,16705,672
ruter,16706,303
ruth,16707,925
rutine,16708,270
rutinemæssigt,16709,217
rwanda,16710,277
ry,16711,379
ryanair,16712,271
rydde,16713,497
ryddet,16714,514
rydning,16715,273
rye,16716,540
ryesgade,16717,262
ryg,16718,1355
rygbelastende,16719,290
ryge,16720,440
ryger,16721,299
ryggen,16722,3121
ryggener,16723,309
ryglidelse,16724,486
rygning,16725,328
rygsmerter,16726,535
rygte,16727,233
rygter,16728,476
ryk,16729,218
rykke,16730,695
rykkede,16731,1737
rykker,16732,583
rykkere,16733,347
rykkergebyr,16734,378
rykkergebyrer,16735,335
rykkerskrivelse,16736,217
rykkerskrivelser,16737,230
rykket,16738,1342
rystelser,16739,302
rystet,16740,297
rytter,16741,250
rå,16742,872
råbe,16743,301
råbt,16744,338
råbte,16745,1367
råd,16746,2824
råde,16747,1427
rådede,16748,726
råden,16749,828
råder,16750,587
rådet,16751,4230
rådets,16752,4039
rådgav,16753,390
rådgive,16754,553
rådgivende,16755,1261
rådgiver,16756,2105
rådgivere,16757,1204
rådgivet,16758,616
rådgivning,16759,4201
rådgivningen,16760,412
rådighed,16761,8538
rådigheden,16762,458
rådighedsbeløb,16763,251
rådighedsløn,16764,912
råstoffer,16765,216
råvarer,16766,450
række,16767,28686
rækkefølge,16768,547
rækkehuse,16769,298
rækker,16770,861
rækkevidde,16771,796
rækkevidden,16772,777
rækværk,16773,297
ræve,16774,230
rée,16775,423
rød,16776,1405
rødby,16777,730
rødder,16778,271
rødding,16779,272
røde,16780,2178
rødekro,16781,281
rødovre,16782,1384
rødt,16783,1384
røg,16784,1274
røgen,16785,344
røget,16786,525
rønde,16787,236
rønn,16788,207
rønne,16789,2910
rønnebro,16790,207
rønnov,16791,502
rønnow,16792,322
røntgen,16793,276
røntgenundersøgelse,16794,505
rør,16795,2496
rørdam,16796,2413
røre,16797,444
rørene,16798,1094
røret,16799,1007
rørledning,16800,239
rørledningen,16801,237
rørt,16802,323
rørte,16803,361
rørvig,16804,231
røveri,16805,3175
røverier,16806,299
røveriet,16807,572
s,16808,501844
sa,16809,687
saa,16810,39219
saadan,16811,14571
saadanne,16812,4942
saadant,16813,5345
saae,16814,717
saafremt,16815,5649
saakaldet,16816,357
saakaldt,16817,218
saakaldte,16818,1013
saaledes,16819,45904
saalydende,16820,8672
saalænge,16821,1375
saar,16822,849
saaret,16823,344
saas,16824,374
saasnart,16825,571
saasom,16826,469
saavel,16827,6525
saavelsom,16828,769
saavidt,16829,1271
sachs,16830,309
sad,16831,6147
sadolin,16832,223
safety,16833,228
sag,16834,159788
saga,16835,258
sagde,16836,28603
sagen,16837,207531
sagens,16838,116190
sager,16839,22458
sagerne,16840,5414
sagernes,16841,892
sagesløs,16842,479
sagf,16843,1295
sagførelse,16844,511
sagfører,16845,12903
sagførere,16846,1392
sagføreren,16847,710
sagførerne,16848,255
sagførers,16849,252
sagkundskab,16850,494
sagkyndig,16851,2377
sagkyndige,16852,3637
sagkyndiges,16853,302
sagkyndigt,16854,354
saglig,16855,1222
saglige,16856,956
sagligt,16857,1549
sags,16858,2403
sagsakter,16859,428
sagsakterne,16860,265
sagsanlæg,16861,2491
sagsanlæget,16862,236
sagsanlægget,16863,1389
sagsbehandler,16864,1067
sagsbehandleren,16865,387
sagsbehandling,16866,1929
sagsbehandlingen,16867,1163
sagsbehandlingsfejl,16868,590
sagsbehandlingstid,16869,569
sagsbehandlingstiden,16870,422
sagsforløb,16871,243
sagsforløbet,16872,487
sagsfremstilling,16873,7810
sagsfremstillingen,16874,939
sagsgenstand,16875,247
sagskompleks,16876,255
sagskomplekset,16877,222
sagsomkostninger,16878,42084
sagsomkostningerne,16879,3236
sagsomkostningsbeløb,16880,1855
sagsomkostningsbeløbene,16881,333
sagsomkostningsbeløbet,16882,703
sagsøge,16883,456
sagsøgende,16884,2724
sagsøger,16885,54039
sagsøgere,16886,1360
sagsøgeren,16887,268289
sagsøgerens,16888,75364
sagsøgeres,16889,200
sagsøgerinden,16890,18627
sagsøgerindens,16891,4400
sagsøgerne,16892,65334
sagsøgernes,16893,18170
sagsøgers,16894,18974
sagsøges,16895,391
sagsøgt,16896,1413
sagsøgte,16897,369881
sagsøgtes,16898,70986
sagt,16899,11560
sagtens,16900,577
said,16901,384
sakskøbing,16902,622
sal,16903,4630
salair,16904,583
salarier,16905,680
salarium,16906,3397
saldo,16907,1855
saldoen,16908,1026
saldokvittering,16909,594
sale,16910,486
salen,16911,564
sales,16912,697
salg,16913,40499
salgene,16914,362
salget,16915,16330
salgs,16916,1009
salgsafdelingen,16917,236
salgsaftale,16918,227
salgsaftalen,16919,354
salgsarbejde,16920,385
salgsarbejdet,16921,283
salgschef,16922,1001
salgsdirektør,16923,321
salgsforhandlingerne,16924,747
salgskonsulent,16925,262
salgsopstilling,16926,609
salgsopstillingen,16927,990
salgspris,16928,1122
salgsprisen,16929,830
salgspriser,16930,375
salgsprovenuet,16931,290
salgsselskaberne,16932,265
salgssum,16933,503
salgssummen,16934,836
salgstal,16935,206
salgstidspunktet,16936,419
salgsværdi,16937,356
salling,16938,748
sally,16939,232
salmex,16940,234
salomon,16941,598
salomonsen,16942,775
salonen,16943,203
sals,16944,408
salt,16945,670
saltet,16946,391
saltvand,16947,219
salær,16948,13696
salærer,16949,1497
salæret,16950,1955
salærkrav,16951,284
salærtakster,16952,260
sam,16953,664
samarbejde,16954,9434
samarbejdede,16955,336
samarbejder,16956,356
samarbejdet,16957,5172
samarbejdets,16958,372
samarbejdsaftale,16959,871
samarbejdsaftalen,16960,1075
samarbejdspartner,16961,443
samarbejdspartnere,16962,553
samarbejdsproblemer,16963,303
samarbejdsudvalget,16964,388
samarbejdsvanskeligheder,16965,372
sambeskatning,16966,382
sambeskattede,16967,231
same,16968,509
sameje,16969,1131
samejet,16970,551
samfund,16971,1038
samfundet,16972,799
samfundets,16973,325
samfundsinteresse,16974,226
samfundsmæssig,16975,633
samfundsmæssige,16976,749
samfundstjeneste,16977,4113
samhandel,16978,490
samhandelen,16979,255
samhandlen,16980,284
samkvem,16981,451
samkvemsret,16982,258
saml,16983,952
samle,16984,881
samlede,16985,23663
samleje,16986,7437
samlejebevægelser,16987,221
samlejet,16988,345
samler,16989,244
samles,16990,448
samlet,16991,22981
samlevende,16992,552
samlever,16993,1692
samleveren,16994,223
samleverske,16995,240
samlevet,16996,295
samling,16997,1858
samlingen,16998,345
samlinger,16999,275
samliv,17000,1108
samlivet,17001,1916
samlivets,17002,507
samlivsforhold,17003,473
samlivsophævelsen,17004,367
samme,17005,107060
sammen,17006,38659
sammenblanding,17007,394
sammenbrud,17008,439
sammenfald,17009,620
sammenfaldende,17010,640
sammenfatning,17011,491
sammenfattende,17012,1998
sammenholde,17013,331
sammenholdes,17014,1005
sammenholdt,17015,11370
sammenhæng,17016,9939
sammenhænge,17017,586
sammenhængen,17018,1312
sammenhængende,17019,1338
sammenkomst,17020,214
sammenlagt,17021,755
sammenligne,17022,549
sammenlignelig,17023,608
sammenlignelige,17024,1574
sammenlignende,17025,284
sammenligner,17026,202
sammenlignes,17027,1223
sammenlignet,17028,900
sammenligning,17029,2176
sammenligningen,17030,278
sammenligningslejemål,17031,610
sammenlægning,17032,743
sammenlægningen,17033,272
sammensat,17034,991
sammenslutning,17035,887
sammenslutningen,17036,806
sammenstød,17037,1825
sammenstødet,17038,3150
sammensætning,17039,1466
sammensætningen,17040,531
sammes,17041,874
sammesteds,17042,2753
samråd,17043,895
samson,17044,714
samspil,17045,312
samspillet,17046,226
samstemmende,17047,1033
samsung,17048,532
samsø,17049,308
samt,17050,127363
samtale,17051,7108
samtalen,17052,4313
samtaler,17053,2996
samtalerne,17054,759
samtidig,17055,30959
samtidige,17056,548
samtidigt,17057,1680
samtlige,17058,19058
samtykke,17059,11343
samtykkede,17060,254
samtykket,17061,854
samvirke,17062,250
samvirkende,17063,845
samvittighed,17064,208
samvær,17065,4089
samværet,17066,946
san,17067,226
sand,17068,2091
sandager,17069,287
sande,17070,461
sander,17071,395
sandet,17072,309
sandhed,17073,243
sandheden,17074,996
sandhedsbevis,17075,228
sandholm,17076,667
sandoz,17077,576
sandsynlig,17078,600
sandsynlige,17079,630
sandsynliggjort,17080,3012
sandsynliggør,17081,286
sandsynliggøre,17082,472
sandsynliggørelse,17083,206
sandsynlighed,17084,3399
sandsynligheden,17085,716
sandsynligt,17086,5650
sandsynligvis,17087,1942
sandt,17088,263
sanering,17089,264
sangenic,17090,335
sangenics,17091,239
sank,17092,426
sankt,17093,478
sanktion,17094,1234
sanktionen,17095,419
sanktioner,17096,907
sanktioneret,17097,220
sanne,17098,507
sanofi,17099,324
santaris,17100,383
sara,17101,205
sas,17102,2202
sat,17103,14680
sats,17104,692
satser,17105,781
satsreguleringsprocenten,17106,201
satte,17107,5638
sattes,17108,415
saudi,17109,220
sav,17110,555
savne,17111,309
savnede,17112,610
savner,17113,1306
savnes,17114,775
savnet,17115,750
savværk,17116,285
savværket,17117,239
saxo,17118,1577
sb,17119,784
scan,17120,1000
scanbroker,17121,376
scandic,17122,512
scandinavia,17123,949
scandinavian,17124,715
scandlines,17125,1128
scanning,17126,597
scansan,17127,262
scenarie,17128,220
schack,17129,460
schans,17130,613
scharling,17131,1156
schaumburg,17132,1711
scheel,17133,401
schelle,17134,433
schiørring,17135,230
schjøtt,17136,266
schmidt,17137,4463
schmith,17138,278
schneider,17139,280
schou,17140,1671
schous,17141,201
schouw,17142,235
schrøder,17143,767
schultz,17144,1490
schwartz,17145,262
schweiz,17146,1863
schweizisk,17147,208
schweiziske,17148,525
scooter,17149,222
scooteren,17150,229
scott,17151,214
scotwork,17152,242
screening,17153,402
sct,17154,1431
sd,17155,295
sdc,17156,280
sdr,17157,979
sds,17158,477
se,17159,27323
sea,17160,629
seafood,17161,227
seas,17162,1063
seatainers,17163,350
second,17164,284
section,17165,351
securities,17166,285
security,17167,662
seddel,17168,882
sedlen,17169,367
sedler,17170,704
sedlerne,17171,287
see,17172,1176
seg,17173,251
sehested,17174,316
seidelin,17175,359
sejersen,17176,310
sejerøe,17177,221
sejl,17178,276
sejlads,17179,1415
sejladsen,17180,711
sejle,17181,1239
sejlede,17182,1237
sejler,17183,442
sejlet,17184,947
sejlskib,17185,210
sejr,17186,542
sek,17187,893
sekretariat,17188,482
sekretariatet,17189,546
sekretær,17190,1693
sekretæren,17191,203
seks,17192,2875
seksuel,17193,682
seksuelle,17194,1203
seksuelt,17195,1088
sektion,17196,369
sektor,17197,492
sekund,17198,211
sekunder,17199,1008
sekundær,17200,578
sekundære,17201,728
sekundært,17202,361
sel,17203,244
selskab,17204,24433
selskaber,17205,10101
selskaberne,17206,4118
selskabernes,17207,1451
selskabers,17208,824
selskabet,17209,62027
selskabets,17210,34579
selskabs,17211,3043
selskabsform,17212,348
selskabskapitalen,17213,216
selskabslovens,17214,591
selskabsnavn,17215,275
selskabsret,17216,312
selskabsretlige,17217,313
selskabsskat,17218,430
selskabsskattelovens,17219,1064
selskabsstyrelsen,17220,1524
selskabsstyrelsens,17221,255
selv,17222,108969
selvangav,17223,237
selvangivelse,17224,1721
selvangivelsen,17225,1056
selvangivelser,17226,1036
selvangivelserne,17227,286
selvangivet,17228,1082
selvangivne,17229,1071
selve,17230,13141
selvejende,17231,1448
selvfinansiering,17232,449
selvforskyldt,17233,273
selvfølge,17234,664
selvfølgelig,17235,2875
selvmord,17236,887
selvom,17237,9017
selvrisiko,17238,681
selvsagt,17239,1037
selvskyldner,17240,225
selvskyldnerkaution,17241,666
selvskyldnerkautionist,17242,665
selvstændig,17243,10558
selvstændige,17244,4436
selvstændighed,17245,214
selvstændigt,17246,4697
selvtægt,17247,213
seminariet,17248,277
seminarium,17249,516
sen,17250,1349
sende,17251,4089
sender,17252,1291
sendes,17253,2332
sending,17254,409
sendingen,17255,227
sendinger,17256,217
sendt,17257,12000
sendte,17258,11632
sendtes,17259,387
sene,17260,800
senere,17261,63078
senest,17262,15723
seneste,17263,6208
seng,17264,1621
senge,17265,299
sengeliggende,17266,498
sengen,17267,1282
sengetøj,17268,326
senior,17269,292
sent,17270,5443
separat,17271,715
separate,17272,404
separation,17273,2684
separationen,17274,1246
separationstiden,17275,203
separatist,17276,320
separatistkrav,17277,224
separatiststilling,17278,292
separeret,17279,1175
sept,17280,756
septbr,17281,861
september,17282,92827
ser,17283,5283
serbien,17284,405
sergent,17285,215
serie,17286,891
serien,17287,662
serier,17288,236
seriøst,17289,210
servere,17290,203
serveret,17291,229
service,17292,5081
serviceaftalen,17293,210
serviceloven,17294,307
servicelovens,17295,798
servicepartnerne,17296,305
services,17297,1284
servicestation,17298,246
serviceydelser,17299,260
servitut,17300,2043
servituten,17301,202
servituter,17302,499
servitutstiftende,17303,528
servitutten,17304,1889
servituttens,17305,388
servitutter,17306,1407
servitutterne,17307,220
ses,17308,22024
set,17309,24849
severin,17310,288
severinsen,17311,230
sex,17312,502
sf,17313,263
sgt,17314,205
sh,17315,2021
shall,17316,1554
share,17317,251
shares,17318,213
sharp,17319,284
shaw,17320,546
she,17321,227
shell,17322,856
ship,17323,763
shipping,17324,1751
shirt,17325,405
shirten,17326,240
shirts,17327,387
shop,17328,310
should,17329,818
show,17330,235
sid,17331,843
sidde,17332,1626
siddende,17333,900
sidder,17334,1918
siddet,17335,1038
side,17336,72654
sideløbende,17337,745
siden,17338,48234
sideordnede,17339,216
sideordnet,17340,259
sider,17341,4151
siderne,17342,1016
sidestille,17343,477
sidestilles,17344,5515
sidestillet,17345,263
sidsel,17346,229
sidst,17347,5489
sidste,17348,28416
sidstnævnte,17349,11414
sidstnævntes,17350,532
siemens,17351,888
sig,17352,338051
sige,17353,13004
siger,17354,3265
siges,17355,10601
sigfred,17356,205
sign,17357,490
signal,17358,1469
signaler,17359,490
signalet,17360,252
signatur,17361,393
signe,17362,309
significant,17363,284
signifikant,17364,225
sigrid,17365,760
sigt,17366,1489
sigtbarheden,17367,226
sigte,17368,2835
sigtede,17369,7622
sigtedes,17370,1844
sigtelse,17371,2254
sigtelsen,17372,1724
sigtelser,17373,1427
sigtelserne,17374,546
sigtende,17375,476
sigter,17376,739
sigtes,17377,1074
sigtet,17378,5015
sigurd,17379,578
sikker,17380,6026
sikkerhed,17381,24125
sikkerheden,17382,1465
sikkerheder,17383,682
sikkerheds,17384,550
sikkerhedsforanstaltninger,17385,1117
sikkerhedsmæssige,17386,685
sikkerhedsmæssigt,17387,530
sikkerhedsrepræsentant,17388,224
sikkerhedsret,17389,445
sikkerhedsstillelse,17390,3537
sikkerhedsstillelsen,17391,785
sikkert,17392,4636
sikre,17393,18342
sikrede,17394,2540
sikredes,17395,524
sikrer,17396,1662
sikres,17397,1766
sikret,17398,5312
sikring,17399,2859
sikringen,17400,262
sikringsafdelingen,17401,341
sikringsakt,17402,241
sikringsakten,17403,242
sikringsanstalten,17404,284
sikringscelle,17405,293
sikringskonto,17406,288
sikringskontoen,17407,370
sikringsstyrelsen,17408,449
sild,17409,426
silkeborg,17410,4083
siloen,17411,232
similar,17412,226
simon,17413,1006
simonsen,17414,2338
simpel,17415,1522
simpelt,17416,3537
simpelthen,17417,396
simple,17418,1272
sin,17419,197176
since,17420,300
sind,17421,291
sindal,17422,314
sindballe,17423,219
sinde,17424,449
sindet,17425,281
sinding,17426,538
sindslidende,17427,750
sindssyg,17428,2843
sindssygdom,17429,1291
sindssyge,17430,271
sindssygehospital,17431,457
sindssygehospitalet,17432,323
sindssygelige,17433,204
sindstilstand,17434,399
sine,17435,47896
singapore,17436,418
sit,17437,64006
site,17438,246
situation,17439,17282
situationen,17440,4943
situationer,17441,3689
sj,17442,582
sjette,17443,419
sjov,17444,273
sjælden,17445,319
sjældent,17446,1948
sjældne,17447,368
sjælelig,17448,262
sjælelige,17449,409
sjælland,17450,3110
sjællands,17451,452
sjællandske,17452,428
sk,17453,2325
skaarup,17454,251
skab,17455,555
skabe,17456,4012
skabende,17457,307
skaber,17458,930
skabes,17459,696
skabet,17460,347
skabt,17461,2388
skabte,17462,805
skade,17463,30146
skadede,17464,235
skadeforsikring,17465,868
skadegørende,17466,290
skadelidt,17467,444
skadelidte,17468,5613
skadelidtes,17469,2480
skadelig,17470,699
skadelige,17471,847
skadeligt,17472,282
skaden,17473,14308
skadens,17474,1802
skader,17475,9907
skaderne,17476,2751
skadernes,17477,266
skades,17478,234
skadesanmeldelse,17479,226
skadeserstatning,17480,394
skadesløs,17481,908
skadesløsbrev,17482,1513
skadesløsbreve,17483,201
skadesløsbrevet,17484,1196
skadesløse,17485,576
skadesløst,17486,2140
skadestidspunktet,17487,963
skadestuen,17488,807
skadet,17489,593
skadetidspunktet,17490,212
skadevirkning,17491,791
skadevirkninger,17492,296
skadevoldende,17493,373
skadevolder,17494,1011
skadevolderen,17495,881
skadevolderens,17496,298
skadevolders,17497,216
skaffe,17498,8460
skaffede,17499,1344
skaffes,17500,724
skaffet,17501,2130
skagen,17502,1122
skal,17503,247368
skala,17504,367
skalatrin,17505,235
skanderborg,17506,1548
skandia,17507,660
skandinavia,17508,271
skandinavien,17509,590
skandinavisk,17510,990
skandinaviske,17511,320
skanning,17512,290
skanska,17513,268
skar,17514,353
skare,17515,308
skarp,17516,502
skarpe,17517,872
skarpladt,17518,350
skarpt,17519,388
skat,17520,21819
skats,17521,3613
skatte,17522,1011
skatteaar,17523,291
skatteaaret,17524,556
skatteankenævnet,17525,1164
skatteankenævnets,17526,441
skatteansættelse,17527,1482
skatteansættelsen,17528,1190
skatteansættelser,17529,569
skatteansættelserne,17530,398
skattebeløb,17531,679
skattebetaling,17532,207
skattecenter,17533,416
skattedepartementet,17534,1517
skattedepartementets,17535,416
skatteforvaltning,17536,344
skatteforvaltningen,17537,1341
skatteforvaltningens,17538,330
skatteforvaltningslovens,17539,1533
skattefradrag,17540,224
skattefri,17541,2091
skattefrie,17542,288
skattefrihed,17543,386
skattefrit,17544,551
skattegæld,17545,217
skattekontrolloven,17546,232
skattekontrollovens,17547,901
skattekrav,17548,616
skattekravet,17549,435
skattekreds,17550,547
skattelovgivningen,17551,305
skatteministeren,17552,388
skatteministeriet,17553,9087
skatteministeriets,17554,1494
skattemyndighed,17555,260
skattemyndigheden,17556,245
skattemyndigheder,17557,1070
skattemyndighederne,17558,5610
skattemyndighedernes,17559,1432
skattemæssig,17560,1710
skattemæssige,17561,3874
skattemæssigt,17562,1436
skatten,17563,1167
skattepligt,17564,1383
skattepligten,17565,382
skattepligtig,17566,3731
skattepligtige,17567,9388
skattepligtiges,17568,405
skattepligtigt,17569,539
skatter,17570,5805
skatteraadet,17571,208
skatteregion,17572,1030
skatteregionen,17573,514
skatteregler,17574,271
skatterestance,17575,230
skatterestancer,17576,233
skatteret,17577,337
skatteretlig,17578,332
skatteretlige,17579,525
skatteretligt,17580,287
skatteretten,17581,498
skatterne,17582,270
skatterådet,17583,1803
skatterådets,17584,508
skattesag,17585,340
skattesagen,17586,228
skattesager,17587,231
skattestyrelsen,17588,2194
skattestyrelsens,17589,655
skattestyrelsesloven,17590,251
skattestyrelseslovens,17591,864
skattesvig,17592,401
skattetilsvar,17593,205
skatteunddragelse,17594,287
skattevæsen,17595,690
skattevæsenet,17596,2344
skattevæsenets,17597,780
skatteyder,17598,691
skatteydere,17599,318
skatteyderen,17600,883
skatteyderens,17601,280
skatteår,17602,753
skatteårene,17603,644
skatteåret,17604,2332
ske,17605,32228
skechers,17606,543
skede,17607,282
skejby,17608,382
skel,17609,1397
skellet,17610,1637
skelne,17611,321
skelnes,17612,240
skema,17613,1079
skemaer,17614,277
skemaet,17615,973
sker,17616,31724
sket,17617,47778
skete,17618,38031
skib,17619,6682
skibe,17620,4491
skibene,17621,1550
skibenes,17622,324
skibes,17623,399
skibet,17624,20062
skibets,17625,7085
skibs,17626,911
skibsfører,17627,1314
skibsføreren,17628,626
skibsmægler,17629,408
skibsreder,17630,753
skibssiden,17631,277
skibsværft,17632,382
skidt,17633,306
skift,17634,532
skifte,17635,4436
skifteafdeling,17636,456
skifteafgift,17637,232
skiftebehandling,17638,611
skiftebogen,17639,252
skiftede,17640,1418
skifteforvalteren,17641,275
skiftelovens,17642,951
skiftende,17643,1053
skifteprotokollen,17644,220
skifter,17645,605
skifteret,17646,1891
skifterets,17647,1417
skifteretten,17648,18902
skifterettens,17649,4666
skiftes,17650,460
skiftesamling,17651,1335
skiftesamlingen,17652,512
skiftet,17653,2865
skiftevis,17654,238
skik,17655,924
skikkelse,17656,532
skille,17657,482
skilled,17658,302
skilles,17659,398
skillevægge,17660,231
skilsmisse,17661,2759
skilsmissen,17662,845
skilsmissesæreje,17663,278
skilt,17664,2514
skilte,17665,1291
skiltene,17666,309
skiltet,17667,745
skiltning,17668,857
skiltningen,17669,356
skimmelsvamp,17670,245
skind,17671,747
skindene,17672,352
skinner,17673,207
skinnerne,17674,266
skipper,17675,694
skipperen,17676,600
skitse,17677,636
skitsen,17678,258
skitseprojekt,17679,217
skitser,17680,294
skitserede,17681,323
skitseret,17682,264
skive,17683,2616
skizofreni,17684,427
skjern,17685,1335
skjold,17686,851
skjul,17687,230
skjule,17688,767
skjult,17689,1952
skjulte,17690,1000
skjøde,17691,859
skjødet,17692,382
skjøn,17693,1010
skjøndt,17694,1134
skjønnes,17695,905
skm,17696,1545
sko,17697,2548
skoda,17698,280
skodsborg,17699,236
skoen,17700,307
skoene,17701,655
skole,17702,5693
skolegang,17703,598
skoleinspektør,17704,369
skoleleder,17705,225
skolelærer,17706,263
skolen,17707,4549
skolens,17708,1566
skoler,17709,1397
skolerne,17710,475
skoles,17711,233
skolevæsen,17712,316
skoleåret,17713,206
skomager,17714,300
skomagermester,17715,207
skonnert,17716,203
skonnerten,17717,413
skop,17718,222
skorsten,17719,442
skorstenen,17720,646
skorstensgaard,17721,398
skotland,17722,257
skou,17723,353
skouvig,17724,257
skov,17725,4318
skovbo,17726,230
skovby,17727,237
skove,17728,307
skoven,17729,1363
skovfoged,17730,243
skovgaard,17731,551
skovlund,17732,217
skovlunde,17733,257
skovplan,17734,202
skovrider,17735,250
skovshoved,17736,249
skp,17737,314
skred,17738,837
skredet,17739,355
skreg,17740,334
skrev,17741,11792
skrevet,17742,7733
skrevne,17743,272
skride,17744,603
skridt,17745,3834
skridtet,17746,438
skrift,17747,1202
skrifter,17748,323
skriftlig,17749,7113
skriftlige,17750,4213
skriftligt,17751,6873
skriftveksling,17752,417
skriftvekslingen,17753,532
skrige,17754,255
skrive,17755,3543
skrivebord,17756,282
skrivelse,17757,56596
skrivelsen,17758,11643
skrivelsens,17759,259
skrivelser,17760,3305
skrivelserne,17761,532
skriver,17762,2640
skrives,17763,460
skrue,17764,398
skruen,17765,332
skruer,17766,389
skruet,17767,206
skruetrækker,17768,201
skrå,17769,421
skråt,17770,587
skrædermester,17771,316
skræmme,17772,207
skrænt,17773,222
skrænten,17774,372
sks,17775,403
skt,17776,431
skub,17777,356
skubbe,17778,508
skubbede,17779,788
skubbet,17780,865
skud,17781,2686
skuddene,17782,269
skuddet,17783,419
skudt,17784,1204
skuespiller,17785,240
skuffe,17786,448
skuffet,17787,320
skuld,17788,259
skulde,17789,44765
skulder,17790,1469
skulderen,17791,640
skuldre,17792,339
skulle,17793,186341
skullet,17794,690
skum,17795,242
skunk,17796,246
skur,17797,400
skure,17798,218
skuret,17799,444
sky,17800,595
skyde,17801,1084
skydevåben,17802,1113
skygge,17803,301
skyld,17804,9183
skylde,17805,1595
skylden,17806,1536
skylder,17807,910
skyldes,17808,17802
skyldforhold,17809,341
skyldig,17810,33804
skyldige,17811,5966
skyldigt,17812,276
skyldner,17813,1852
skyldnere,17814,289
skyldneren,17815,4703
skyldnerens,17816,2182
skyldnerne,17817,320
skyldners,17818,417
skyldnersvig,17819,380
skyldspørgsmålet,17820,503
skyldsspørgsmålet,17821,529
skyldte,17822,1713
skyldtes,17823,8183
skype,17824,204
skytte,17825,266
skånehensyn,17826,349
skåret,17827,607
skælskør,17828,297
skæmmende,17829,230
skænderi,17830,335
skænket,17831,239
skær,17832,203
skærbæk,17833,252
skære,17834,563
skæringsdag,17835,548
skæringsdagen,17836,461
skærm,17837,359
skærme,17838,321
skærmen,17839,303
skærpe,17840,303
skærpede,17841,733
skærpelse,17842,5812
skærpende,17843,3293
skærpes,17844,366
skærpet,17845,1387
skæv,17846,212
skævdeling,17847,217
skæve,17848,233
skævhed,17849,219
skævinge,17850,432
skævt,17851,351
skød,17852,885
skøde,17853,11576
skøder,17854,875
skøderne,17855,524
skødes,17856,229
skødesløshed,17857,232
skødet,17858,8243
skødets,17859,2060
skøn,17860,27067
skønne,17861,1457
skønnede,17862,1766
skønnedes,17863,1150
skønner,17864,1540
skønnes,17865,7959
skønnet,17866,3725
skønserklæring,17867,2670
skønserklæringen,17868,3238
skønserklæringens,17869,222
skønserklæringer,17870,570
skønserklæringerne,17871,619
skønsforretning,17872,1224
skønsforretningen,17873,1502
skønsindstævnte,17874,337
skønsmand,17875,3359
skønsmanden,17876,13232
skønsmandens,17877,4468
skønsmænd,17878,1756
skønsmændene,17879,7265
skønsmændenes,17880,2340
skønsmæssig,17881,1594
skønsmæssige,17882,1072
skønsmæssigt,17883,6567
skønsrapport,17884,445
skønsrapporten,17885,621
skønsrekvirenten,17886,285
skønstema,17887,630
skønstemaet,17888,537
skønt,17889,4228
sl,17890,296
slaa,17891,637
slaaet,17892,1250
slag,17893,3645
slagelse,17894,2736
slagene,17895,211
slaget,17896,456
slagger,17897,282
slags,17898,3132
slagsmål,17899,332
slagter,17900,583
slagteri,17901,396
slagterier,17902,243
slagteriet,17903,1187
slagteriets,17904,258
slagtermester,17905,976
slagtesvin,17906,371
slagtet,17907,236
slagtning,17908,346
slam,17909,284
slangen,17910,275
slanger,17911,297
slap,17912,725
slavisk,17913,239
slet,17914,5231
sletning,17915,298
slette,17916,703
slettede,17917,245
slettes,17918,517
slettet,17919,1375
slid,17920,645
slidgigt,17921,430
slidt,17922,358
slige,17923,214
slik,17924,211
slip,17925,233
slipcon,17926,237
slippe,17927,736
slog,17928,4238
slot,17929,808
sloth,17930,593
slots,17931,277
slottet,17932,335
slukke,17933,313
slukkede,17934,209
slukket,17935,582
sluppet,17936,278
slusen,17937,272
slut,17938,796
slutbrugere,17939,259
slutning,17940,1563
slutningen,17941,9188
slutseddel,17942,3352
slutseddelen,17943,296
slutsedlen,17944,4308
slutsedlens,17945,1046
slutsedler,17946,388
slutte,17947,1008
sluttede,17948,1788
sluttedes,17949,336
sluttelig,17950,898
slutter,17951,906
sluttes,17952,817
sluttet,17953,2911
slynget,17954,360
slå,17955,1790
slået,17956,3491
slår,17957,511
slås,17958,390
slæbe,17959,242
slæbt,17960,348
slæbte,17961,285
slægt,17962,408
slægtning,17963,277
slægtninge,17964,620
sm,17965,596
smaa,17966,647
smag,17967,268
smal,17968,342
smalle,17969,293
smba,17970,245
smed,17971,1304
smedemester,17972,760
smerte,17973,3886
smerter,17974,5476
smerterne,17975,1076
smertestillende,17976,614
smertetilstand,17977,202
smh,17978,542
smide,17979,236
smidt,17980,992
smith,17981,1375
smitsom,17982,809
smitte,17983,784
smittede,17984,206
smitten,17985,303
smittet,17986,615
sml,17987,744
smlgn,17988,1069
sms,17989,1932
smst,17990,3108
smule,17991,652
smykker,17992,750
smykkerne,17993,283
små,17994,3925
smågrise,17995,442
småsager,17996,540
småsagsprocessen,17997,303
småt,17998,247
smør,17999,1137
smørret,18000,283
snak,18001,622
snakke,18002,550
snakkede,18003,808
snakket,18004,371
snaps,18005,245
snarere,18006,1224
snarest,18007,3130
snart,18008,3337
snavs,18009,204
sne,18010,1267
snedker,18011,710
snedkermester,18012,978
sneen,18013,211
snerydning,18014,350
snes,18015,719
snit,18016,336
snitsår,18017,203
snor,18018,305
